"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance"
152.9897133,-25.44798173,"conor and ian","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9897133,-25.44798173,"conor and ian","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9897133,-25.44798173,"conor and ian","Landward-Creek","20-40m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989641054545,-25.4475982442424,"hhhhhhhh","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989641054545,-25.4475982442424,"hhhhhhhh","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9895152,-25.44755794,"hhhhhhhh","Landward-Creek","20-40m","Avicennia marina",0.5,0.1,1,0.5,16911.0846875413,0.06796875,0.169110846875413,0.25,0.25,0.125,0.208333333333333
152.989694663636,-25.4475637227273,"hhhhhhhh","Landward-Creek","20-40m","Ceriops australis",0.690909090909091,0.1,2,1,33822.1693750826,0.373828125,0.338221693750826,0.5,0.5,0.6875,0.5625
152.989641054545,-25.4475982442424,"hhhhhhhh","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989641054545,-25.4475982442424,"hhhhhhhh","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989641054545,-25.4475982442424,"hhhhhhhh","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9897133,-25.44767307,"hhhhhhhh","Landward-Creek","20-40m","Rhizophora stylosa",0.633333333333333,0.1,1,0.5,16911.0846875413,0.101953125,0.169110846875413,0.25,0.25,0.1875,0.229166666666667
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Aegialitis annulata",0.6,10.5,1,1,20408.1632653061,0.466666666666667,21.4285714285714,0.466666666666667,0.5,0.666666666666667,0.544444444444444
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","20-40m","Rhizophora stylosa",1.6,12,1,1,20408.1632653061,0.233333333333333,24.4897959183673,0.533333333333333,0.5,0.333333333333333,0.455555555555555
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Avicennia marina",2.13333333333333,13,1,1,17777.7777777778,0.5625,23.1111111111111,0.433333333333333,0.5,0.75,0.561111111111111
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9900368,-25.44770431,"jess and Jacob","Landward-Creek","20-40m","Rhizophora stylosa",2,17,1,1,17777.7777777778,0.1875,30.2222222222222,0.566666666666667,0.5,0.25,0.438888888888889
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Avicennia marina",2.73333333333333,34.5,1,1,3906.25,1.2,13.4765625,0.831325301204819,0.5,0.75,0.693775100401607
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","20-40m","Rhizophora stylosa",2.3,7,1,1,3906.25,0.4,2.734375,0.168674698795181,0.5,0.25,0.306224899598394
152.9897174,-25.44817482,"ovt","Landward-Creek","20-40m","Aegialitis annulata",0.3,3,1,0.5,8599.83875302338,0.0953125,2.57995162590701,0.0560747663551402,0.166666666666667,0.125,0.115913811007269
152.98970095,-25.448191345,"ovt","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9896845,-25.44820787,"ovt","Landward-Creek","20-40m","Avicennia marina",1,25,1,0.5,8599.83875302338,0.0953125,21.4995968825584,0.467289719626168,0.166666666666667,0.125,0.252985462097612
152.98970095,-25.448191345,"ovt","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.98970095,-25.448191345,"ovt","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98970095,-25.448191345,"ovt","Landward-Creek","20-40m","Osbornia octodonta",0.425,3.75,2,1,17199.6775060468,0.38125,6.44987906476753,0.14018691588785,0.333333333333333,0.5,0.324506749740395
152.98970095,-25.448191345,"ovt","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.98970095,-25.448191345,"ovt","Landward-Creek","20-40m","Rhizophora stylosa",0.65,9,2,1,17199.6775060468,0.190625,15.4797097554421,0.336448598130841,0.333333333333333,0.25,0.306593977154725
152.9899072,-25.44803917,"rainbow","Landward-Creek","20-40m","Aegialitis annulata",0.6,27,1,0.5,4877.30528882792,0.1265625,13.1687242798354,0.338770388958595,0.166666666666667,0.125,0.21014568520842
152.9899175,-25.44804868,"rainbow","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9899175,-25.44804868,"rainbow","Landward-Creek","20-40m","Avicennia marina",1,9.1,2,1,9754.61057765585,0.253125,8.87669562566682,0.228356336260979,0.333333333333333,0.25,0.270563223198104
152.9899175,-25.44804868,"rainbow","Landward-Creek","20-40m","Ceriops australis",1.75,12.25,2,1,9754.61057765585,0.50625,11.9493979576284,0.307402760351317,0.333333333333333,0.5,0.38024536456155
152.9899175,-25.44804868,"rainbow","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899175,-25.44804868,"rainbow","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9899175,-25.44804868,"rainbow","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9899278,-25.44805819,"rainbow","Landward-Creek","20-40m","Rhizophora stylosa",1,10,1,0.5,4877.30528882792,0.1265625,4.87730528882792,0.125470514429109,0.166666666666667,0.125,0.139045727031925
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Aegialitis annulata",0.6,13.25,2,1,40000,0.25,53,0.563829787234043,0.5,0.5,0.521276595744681
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Ceriops australis",0.675,10.25,2,1,40000,0.25,41,0.436170212765957,0.5,0.5,0.478723404255319
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"reddies","Landward-Creek","20-40m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Ceriops australis",0.6,12.8333333333333,2,1,40000,0.375,51.3333333333333,0.663793103448276,0.5,0.75,0.637931034482759
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Osbornia octodonta",0.65,6.5,2,1,40000,0.125,26,0.336206896551724,0.5,0.25,0.362068965517241
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9896899,-25.448125045,"richo and alex","Landward-Creek","20-40m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse","Landward-Creek","20-40m","Rhizophora stylosa",2.025,35.75,1,1,4924.59218220991,1.425,17.6054170514004,1,1,1,1
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Aegialitis annulata",3,30,1,0.5,200,0.625,0.6,0.27027027027027,0.25,0.125,0.21509009009009
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Avicennia marina",2.7,20,1,0.5,200,0.625,0.4,0.18018018018018,0.25,0.125,0.18506006006006
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9902649,-25.44773052,"shithouse 1","Landward-Creek","20-40m","Rhizophora stylosa",2.01666666666667,30.5,2,1,400,3.75,1.22,0.54954954954955,0.5,0.75,0.59984984984985
152.989887,-25.44792882,"the Hannah's","Landward-Creek","20-40m","Aegialitis annulata",0.733333333333333,26,1,0.5,18140.589569161,0.196875,47.1655328798186,0.5,0.25,0.375,0.375
152.989893125,-25.4480451658333,"the Hannah's","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9898975,-25.44812827,"the Hannah's","Landward-Creek","20-40m","Avicennia marina",0.6,4,1,0.5,18140.589569161,0.065625,7.2562358276644,0.0769230769230769,0.25,0.125,0.150641025641026
152.989894875,-25.4480784075,"the Hannah's","Landward-Creek","20-40m","Ceriops australis",0.85,11,2,1,36281.179138322,0.2625,39.9092970521542,0.423076923076923,0.5,0.5,0.474358974358974
152.989893125,-25.4480451658333,"the Hannah's","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989893125,-25.4480451658333,"the Hannah's","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989893125,-25.4480451658333,"the Hannah's","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989893125,-25.4480451658333,"the Hannah's","Landward-Creek","20-40m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Aegialitis annulata",1.55,23.5,1,1,5486.96844993141,1.35,12.8943758573388,1,1,1,1
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9870833,-25.44796749,"Kerstin and Annie","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98963518,-25.447968128,"Lucy and morgan  yellow","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.98963518,-25.447968128,"Lucy and morgan  yellow","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.98962326,-25.447937076,"Lucy and morgan  yellow","Landward-Creek","40-60m","Avicennia marina",0.56,18,2,1,9070.2947845805,0.65625,16.3265306122449,0.710526315789474,0.666666666666667,0.625,0.667397660818713
152.9896471,-25.44799918,"Lucy and morgan  yellow","Landward-Creek","40-60m","Ceriops australis",0.666666666666667,14.6666666666667,1,0.5,4535.14739229025,0.39375,6.65154950869237,0.289473684210526,0.333333333333333,0.375,0.332602339181287
152.98963518,-25.447968128,"Lucy and morgan  yellow","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98963518,-25.447968128,"Lucy and morgan  yellow","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.98963518,-25.447968128,"Lucy and morgan  yellow","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.98963518,-25.447968128,"Lucy and morgan  yellow","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Aegialitis annulata",0.7,10,1,1,40000,0.125,40,0.38961038961039,0.5,0.25,0.37987012987013
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Ceriops australis",0.666666666666667,15.6666666666667,1,1,40000,0.375,62.6666666666667,0.61038961038961,0.5,0.75,0.62012987012987
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9899685,-25.44786667,"Muddy","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989787685714,-25.4477776042857,"Tay and Nathan","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9897866,-25.44777969,"Tay and Nathan","Landward-Creek","40-60m","Aegiceras corniculatum",0.6,3,1,0.5,19036.2879238548,0.0640625,5.71088637715645,0.151079136690647,0.333333333333333,0.125,0.203137490007994
152.989787685714,-25.4477776042857,"Tay and Nathan","Landward-Creek","40-60m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.989788771429,-25.4477755185714,"Tay and Nathan","Landward-Creek","40-60m","Ceriops australis",0.514285714285714,8.42857142857143,2,1,38072.5758477097,0.4484375,32.0897425002125,0.848920863309352,0.666666666666667,0.875,0.796862509992006
152.989787685714,-25.4477776042857,"Tay and Nathan","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989787685714,-25.4477776042857,"Tay and Nathan","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989787685714,-25.4477776042857,"Tay and Nathan","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989787685714,-25.4477776042857,"Tay and Nathan","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989721933333,-25.4480659133333,"conor and ian","Landward-Creek","40-60m","Aegialitis annulata",0.733333333333333,12.6666666666667,2,1,20408.1632653061,0.2625,25.8503401360544,0.429378531073446,0.4,0.375,0.401459510357815
152.989699755556,-25.4480572088889,"conor and ian","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989721933333,-25.4480659133333,"conor and ian","Landward-Creek","40-60m","Avicennia marina",0.766666666666667,13.3333333333333,2,1,20408.1632653061,0.2625,27.2108843537415,0.451977401129944,0.4,0.375,0.408992467043314
152.9896554,-25.4480398,"conor and ian","Landward-Creek","40-60m","Ceriops australis",0.8,7,1,0.5,10204.0816326531,0.175,7.14285714285714,0.11864406779661,0.2,0.25,0.18954802259887
152.989699755556,-25.4480572088889,"conor and ian","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989699755556,-25.4480572088889,"conor and ian","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989699755556,-25.4480572088889,"conor and ian","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989699755556,-25.4480572088889,"conor and ian","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Avicennia marina",0.3,NA,1,1,17777.7777777778,0.1875,NA,NA,0.333333333333333,0.25,NA
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Ceriops australis",0.3,NA,1,1,17777.7777777778,0.1875,NA,NA,0.333333333333333,0.25,NA
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Osbornia octodonta",0.3,NA,1,1,17777.7777777778,0.375,NA,NA,0.333333333333333,0.5,NA
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9896244,-25.44754142,"hhhhhhhh","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Aegialitis annulata",0.35,8,2,1,10794.40040479,0.240625,8.63552032383201,0.252631578947368,0.285714285714286,0.25,0.262781954887218
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Avicennia marina",0.7,13,2,1,10794.40040479,0.240625,14.032720526227,0.410526315789474,0.285714285714286,0.25,0.315413533834586
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Ceriops australis",0.7,8,1,0.5,5397.20020239501,0.1203125,4.31776016191601,0.126315789473684,0.142857142857143,0.125,0.131390977443609
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9895742,-25.44740687,"j","Landward-Creek","40-60m","Rhizophora stylosa",0.433333333333333,6.66666666666667,2,1,10794.40040479,0.3609375,7.19626693652668,0.210526315789474,0.285714285714286,0.375,0.290413533834586
152.98989426,-25.447735594,"jess and Jacob","Landward-Creek","40-60m","Aegialitis annulata",0.78,20.4,2,1,13840.830449827,0.53125,28.2352941176471,0.37847866419295,0.4,0.625,0.46782622139765
152.9898865,-25.44770217,"jess and Jacob","Landward-Creek","40-60m","Aegiceras corniculatum",0.8,12,1,0.5,6920.4152249135,0.10625,8.30449826989619,0.111317254174397,0.2,0.125,0.145439084724799
152.9899059,-25.44778573,"jess and Jacob","Landward-Creek","40-60m","Avicennia marina",1.6,14,1,0.5,6920.4152249135,0.10625,9.6885813148789,0.12987012987013,0.2,0.125,0.151623376623377
152.98989814,-25.447752306,"jess and Jacob","Landward-Creek","40-60m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.98989814,-25.447752306,"jess and Jacob","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98989814,-25.447752306,"jess and Jacob","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.98989814,-25.447752306,"jess and Jacob","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9899059,-25.44778573,"jess and Jacob","Landward-Creek","40-60m","Rhizophora stylosa",1.4,41,1,0.5,6920.4152249135,0.10625,28.3737024221453,0.380333951762523,0.2,0.125,0.235111317254174
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Avicennia marina",1.9,20.6666666666667,1,1,17199.6775060468,0.2859375,35.5460001791633,0.510708401976936,0.5,0.375,0.461902800658979
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"lily and gen creek side green","Landward-Creek","40-60m","Rhizophora stylosa",1.34,19.8,1,1,17199.6775060468,0.4765625,34.0553614619726,0.489291598023064,0.5,0.625,0.538097199341021
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Aegialitis annulata",0.2,5.5,2,1,3360.63852131905,0.43125,1.84835118672548,0.255813953488372,0.5,0.25,0.335271317829457
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Avicennia marina",0.583333333333333,16,2,1,3360.63852131905,1.29375,5.37702163411048,0.744186046511628,0.5,0.75,0.664728682170543
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.98950565,-25.44816785,"ovt","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989886066667,-25.4479906655556,"rainbow","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989886066667,-25.4479906655556,"rainbow","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9898848,-25.44798591,"rainbow","Landward-Creek","40-60m","Avicennia marina",0.1,1,1,0.5,66115.7024793388,0.034375,6.61157024793388,0.0483870967741935,0.25,0.125,0.141129032258065
152.9898886,-25.4480001766667,"rainbow","Landward-Creek","40-60m","Ceriops australis",0.416666666666667,4.83333333333333,2,1,132231.404958678,0.20625,63.9118457300275,0.467741935483871,0.5,0.75,0.57258064516129
152.989886066667,-25.4479906655556,"rainbow","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989886066667,-25.4479906655556,"rainbow","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989886066667,-25.4479906655556,"rainbow","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9898848,-25.44798591,"rainbow","Landward-Creek","40-60m","Rhizophora stylosa",0.3,10,1,0.5,66115.7024793388,0.034375,66.1157024793388,0.483870967741936,0.25,0.125,0.286290322580645
